	Technique	Algorithm	Classifier	Seed	F1	F2	F3	F4	F5
161	Fairlearn	false_positive_rate_parity	VotingClassifier	8	0.2115384615384615	0.0657774157417778	0.9655172413793104	0.6614535941765242	0.7133740288568258
162	Fairlearn	true_positive_rate_parity	VotingClassifier	8	0.2013574660633484	0.0668892936652499	0.9655172413793104	0.6646383075523203	0.7133740288568258
163	Fairlearn	equalized_odds	VotingClassifier	8	0.1907692307692308	0.0679875289148145	0.9655172413793104	0.6678230209281165	0.7133740288568258
164	scikit-lego	DemographicParityClassifier	OneVsRestClassifier	8	0.2689075630252101	0.0413069239884882	0.9080459770114944	0.6339854413102821	0.7364039955604883
165	scikit-lego	EqualOpportunityClassifier	OneVsRestClassifier	8	0.2689075630252101	0.0413069239884882	0.9080459770114944	0.6339854413102821	0.7364039955604883
166	Proposal	nsga2	FairVotingClassifier	8	0.1666666666666666	0.0562281409739037	0.9310344827586208	0.6397292993630573	0.7081021087680355
167	ProposalWeighted	F1_nsga2	FairVotingClassifier	8	0.1896551724137931	0.0474399164054336	0.9540229885057472	0.637852593266606	0.7092119866814651
168	ProposalWeighted	F2_nsga2	FairVotingClassifier	8	0.2069597069597069	0.0470712299875372	0.942528735632184	0.6327343039126478	0.7133740288568258
169	ProposalWeighted	F3_nsga2	FairVotingClassifier	8	0.2291666666666666	0.066089466089466	0.9770114942528736	0.6499658780709736	0.7081021087680355
170	ProposalWeighted	F4_nsga2	FairVotingClassifier	8	0.2215384615384615	0.0407860585836113	0.9540229885057472	0.6301751592356688	0.7228079911209767
171	ProposalWeighted	F5_nsga2	FairVotingClassifier	8	0.2215384615384615	0.0407860585836113	0.9540229885057472	0.6301751592356688	0.7228079911209767
172	Proposal	rnsga2	FairVotingClassifier	8	0.2407407407407407	0.0393939393939393	0.9770114942528736	0.637852593266606	0.728079911209767
173	ProposalWeighted	F1_rnsga2	FairVotingClassifier	8	0.2407407407407407	0.0393939393939393	0.9770114942528736	0.637852593266606	0.728079911209767
174	ProposalWeighted	F2_rnsga2	FairVotingClassifier	8	0.2407407407407407	0.0393939393939393	0.9770114942528736	0.637852593266606	0.728079911209767
